tweet_id,created_at,text,favorite_count,retweet_count,followers_count,screen_name
834065762142662656,2017-02-21 15:42:28,I couldnt do it without our product keeping me in amazing shape youre killing man,255,15,1185820,Money23Green
833701407064666112,2017-02-20 15:34:39,RT  Were getting pumped for NBAAllStar with  Best ride along ever,0,22,1185820,Money23Green
833701310507540480,2017-02-20 15:34:16,RT  One member is getting the ultimate escort to tonights NBAAllStar Game  the one and only ,0,26,1185820,Money23Green
833362926392205315,2017-02-19 17:09:39,Gotta smile when you winnin so for the exclusives BeatsxNOLA,975,109,1185820,Money23Green
833091072905535488,2017-02-18 23:09:24,Wanna listen in on my warmups Check out my pregame playlist VZUnlimited,632,73,1185820,Money23Green
833037644821053440,2017-02-18 19:37:06,Catch me live on DrayDay X ASW 17 RIGHT NOW,213,27,1185820,Money23Green
832677501981835264,2017-02-17 19:46:01,The Basketball Challenge will blow your mind Check it out at a Verizon store near you VZUnlimited,360,35,1185820,Money23Green
832443989513031680,2017-02-17 04:18:07,Emoji game DraymondGreen,2978,631,1185820,Money23Green
832391052199870464,2017-02-17 00:47:46,RT  The Podcast Network will be in full force at NBAAllStar Catch  DrayDay amp BallGirlMagic LIVE…,0,41,1185820,Money23Green
832390948063760385,2017-02-17 00:47:21,Thanks for having me,2503,262,1185820,Money23Green
831607896215425024,2017-02-14 20:55:47,DrayDay Episode 2 via  Hes a Legend ,331,57,1185820,Money23Green
828037437469323264,2017-02-05 00:28:03,DrayDay Episode 1 Via,313,60,1185820,Money23Green
827962606690279424,2017-02-04 19:30:42, finally let me have my own podcast Hear my unfiltered opinions on DrayDay at…,927,206,1185820,Money23Green
825047586566393857,2017-01-27 18:27:27,RT  Were taking you back in the day with the family From Nike Basketball and BR this is SmallBall Ne…,0,1013,1185820,Money23Green
822503968861396992,2017-01-20 18:00:02,Just stretching my legs and watching live games with NBALeaguePass on my go90 app Data free only on Verizon…,450,56,1185820,Money23Green
821098889965146113,2017-01-16 20:56:45,RT  Enter to win SidelineRacism shoes w 30sec video of how you improve race relations in your community https…,0,88,1185820,Money23Green
821054422373412864,2017-01-16 18:00:03,Watch live games all season long with NBALeaguePass on the go90 app Data free only on Verizon…,350,43,1185820,Money23Green
820071352807763968,2017-01-14 00:53:41,My man a natural at this analyst thing Gotta get your suit game right though fam,1180,157,1185820,Money23Green
820059583641071616,2017-01-14 00:06:55,Dont judge a man before you walk a mile in his shoesor play 4 qtrs in them Check out my new Nike Zoom Rev PE,1357,224,1185820,Money23Green
818908624718163968,2017-01-10 19:53:25,What would your game day outfit look like and are legends for this one …,1352,327,1185820,Money23Green
817462174117400576,2017-01-06 20:05:44,RT  We are releasing a new ThisIsSportsCenter spot exclusively to our Snapchat fans Follow us on Snapchat to find it https…,0,41,1185820,Money23Green
810283342037778432,2016-12-18 00:39:37,This young boy Malik Monk is an animal Easy 47 sheesh,6437,3099,1185820,Money23Green
809500267485925377,2016-12-15 20:47:58,RIP Sager Was always great to see him arriving at work Left his mark on the game Rest up,11251,3371,1185820,Money23Green
809208512253308928,2016-12-15 01:28:38,Foul,1259,327,1185820,Money23Green
809192413264625664,2016-12-15 00:24:40,One day we will get it right maybe,1340,522,1185820,Money23Green
809192352526938112,2016-12-15 00:24:25,Stand for something or fall for anything,2446,1487,1185820,Money23Green
809192262236155904,2016-12-15 00:24:04,Thats a heartbreaker,564,159,1185820,Money23Green
809192168858365952,2016-12-15 00:23:41,Deal Smh,553,168,1185820,Money23Green
809110732818169856,2016-12-14 19:00:05,My 8 tips for keeping your team fired up in the workplace via,371,84,1185820,Money23Green
806184111446425600,2016-12-06 17:10:45,RT  2016 ThisHappened,0,20000,1185820,Money23Green
806150395277938689,2016-12-06 14:56:46,A kid from Saginaw got the chance to represent his country ThisHappened partner,1017,179,1185820,Money23Green
806073629792317440,2016-12-06 09:51:44,Zaza has to make Shaqtin with his dunk sequence right,2094,384,1185820,Money23Green
805873387415502849,2016-12-05 20:36:02,Had a blast learning to code and creating this basketball game Join me in the HourofCode and learn for yourself,1159,245,1185820,Money23Green
805224493798936576,2016-12-04 01:37:34,I stand with my brothers this weekend in wearing ’s Sideline Racism shoes in uniting against racism…,5925,1982,1185820,Money23Green
804784960364126208,2016-12-02 20:31:01,,3806,1566,1185820,Money23Green
804784847805771776,2016-12-02 20:30:34,,3986,1694,1185820,Money23Green
804784606922739712,2016-12-02 20:29:37,,1637,648,1185820,Money23Green
804749344326881280,2016-12-02 18:09:29,nice,1070,123,1185820,Money23Green
804748407860383744,2016-12-02 18:05:46,Monarch,347,68,1185820,Money23Green
804599665177948160,2016-12-02 08:14:43,Marked,2474,728,1185820,Money23Green
803326553602068482,2016-11-28 19:55:50,41 road games this year might as well travel with some dope smart suitcases Shared with my teammates hope…,1188,110,1185820,Money23Green
803277673845751808,2016-11-28 16:41:36,talk to me about a play when you actually play the game right now your word is very similar to John Clayton,452,266,1185820,Money23Green
803105542583398401,2016-11-28 05:17:36,In todays doing too much News no way any athlete would have ever said this wow,1118,371,1185820,Money23Green
803085850506448896,2016-11-28 03:59:22,So Jordan Norwood need to be cut And Von need another pay raise,752,140,1185820,Money23Green
803037066825068544,2016-11-28 00:45:31,Much love brother,566,51,1185820,Money23Green
803036773144109056,2016-11-28 00:44:21,Mack TRUCK That boy an ANIMAL,1804,726,1185820,Money23Green
800568558245777408,2016-11-21 05:16:32,watched you be great for a long time Appreciate it and great to meet you,66,4,1185820,Money23Green
795356735472955392,2016-11-06 20:06:37,The Chief Enforcer af1,1465,271,1185820,Money23Green
794038862741839874,2016-11-03 04:49:52,Man 31 sucks,147881,124296,1185820,Money23Green
793458336696045568,2016-11-01 14:23:03,Voting is a right and a responsibility Get out and on Nov 8,1398,397,1185820,Money23Green
793120045584961536,2016-10-31 15:58:48,Let ‘em talk Let ‘em hate I don’t need motivation but I’ll take it ha,1050,290,1185820,Money23Green
792348674755932161,2016-10-29 12:53:39,Heartbreak its near again GOGREEN via,496,83,1185820,Money23Green
792238725967130624,2016-10-29 05:36:46,Marked,1298,262,1185820,Money23Green
792108716929593344,2016-10-28 21:00:09,A FREE preview of NBA LEAGUE PASS until 111 on my app Get it NBALP SP,248,37,1185820,Money23Green
791680090249670656,2016-10-27 16:36:56,RT  on training supps more ProSource Exclusive Interview NBA AllStar Draymond Green htt…,0,13,1185820,Money23Green
787780034463277056,2016-10-16 22:19:31,RT  Our new retail partner did 100 customer taste of our proteins amp PI crushed it Compare amp tradeup Natural is B…,0,18,1185820,Money23Green
783042967325904896,2016-10-03 20:36:06,Just a little something to think about They want us to be politically correct while living in a politically incorrect world hmmmmm,3203,1420,1185820,Money23Green
782672323430055936,2016-10-02 20:03:17,This is a dirty game,690,211,1185820,Money23Green
782672187601793024,2016-10-02 20:02:45,So the Raiders have a pro bowl running back last year and then decide they are going to go by committee this year Smh you gone learn today,1261,307,1185820,Money23Green
781898759898660865,2016-09-30 16:49:25,Your brother has great taste,202,18,1185820,Money23Green
780824314580905985,2016-09-27 17:39:58,Dont be that person who didnt vote this election Make sure youre registered NationalVoterRegistrationDay,707,275,1185820,Money23Green
779106549935378432,2016-09-22 23:54:11,,984,337,1185820,Money23Green
776931748387049472,2016-09-16 23:52:18,Happy 2KDay Yea it’s a new holiday but it’s already the best because has released,1497,486,1185820,Money23Green
776110330032197632,2016-09-14 17:28:16,Yo check this out Now you can keep your fresh with new Nike gear from HouseofHoops and ,846,111,1185820,Money23Green
775186932275871744,2016-09-12 04:19:01,Im Happy the conversation has been started and actions are being taken,337,49,1185820,Money23Green
775186736162873345,2016-09-12 04:18:14,I applaud Mr Ross on what he said today but it comes as no surprise as he created RISE a year ago trying to bring awareness to this issue,569,121,1185820,Money23Green
775186585499279360,2016-09-12 04:17:38,he actually supported because of the actual message that is being sent So many people want to ignore the message and judge the action,973,260,1185820,Money23Green
775186410764578817,2016-09-12 04:16:57,Just watched Mr Steve Ross interview and that was as about well said as Ive seen on this topic As opposed to criticizing players,534,139,1185820,Money23Green
774417692686225408,2016-09-10 01:22:20,Hate AI speech had to end hahahahaa but the closing statement was the best part hahahahaa Mad Respect,1439,358,1185820,Money23Green
774415241010671620,2016-09-10 01:12:36,I hope AI go another 30 mins dropping these names The world is out of touch with real nowadays Keep going bro I love it,2367,667,1185820,Money23Green
774381516914909184,2016-09-09 22:58:35,What’s up  Thump thump thump Lucky it was TimeToAssemble NBA2K17,1595,652,1185820,Money23Green
771905761630969856,2016-09-03 03:00:49,Good win Spartan Dawgs Continue to grow week by week They counting us out Not that they havent before though No Biggie EAT,1681,301,1185820,Money23Green
770029023661584384,2016-08-28 22:43:20,Love it,309,27,1185820,Money23Green
768520705126178816,2016-08-24 18:49:49,Had fun filming my new spot with a few people that know how to stand out,1797,452,1185820,Money23Green
767647416279588865,2016-08-22 08:59:40,I appreciate it bro bro 4 life,447,64,1185820,Money23Green
767646195976179713,2016-08-22 08:54:49,thanks brotha,176,27,1185820,Money23Green
765935016195096576,2016-08-17 15:35:12,RT to join  supporting the team in Rio amp bringing hope to refugees around the world TeamRefugees,1204,442,1185820,Money23Green
762346068315103235,2016-08-07 17:54:01,The Brazilians has been great to us and weve been well taken care of Great place to be and Ive enjoyed every minute RioOlympics2016,4127,579,1185820,Money23Green
751206680529031170,2016-07-08 00:10:04,Everybody vote for The Spartan Heroes today for the TBT Click the link and show love for them Spartan Dawgs,1035,118,1185820,Money23Green
750013947852513280,2016-07-04 17:10:34,Welcome to THE FAMILY lets just do what we are setting out to do Blockoutthenoise,31923,19076,1185820,Money23Green
747419728449134592,2016-06-27 13:22:04,Cant wait for this eerience Honored to represent my country and bring home that gold medal USABMNT UNITE,20130,5176,1185820,Money23Green
734195264299225088,2016-05-22 01:32:46,Happy Engagement amp,1165,96,1185820,Money23Green
733777944129110017,2016-05-20 21:54:29,RT  Two words Game READY WATCH in B READY featuring ,0,1774,1185820,Money23Green
731655918408994816,2016-05-15 01:22:19,the way I am works great for me Not so sure where the way you are has got you in life,643,73,1185820,Money23Green
730912690961403905,2016-05-13 00:08:59,dont no keyboard warriors pay my salary buddy,598,77,1185820,Money23Green
730912482542419968,2016-05-13 00:08:10,Check ya history RT  u were booty so nobody bothered looking at u,387,54,1185820,Money23Green
730912355534544898,2016-05-13 00:07:39,Nice Respect my brother RT  Some did not doubt,236,35,1185820,Money23Green
730911768776560640,2016-05-13 00:05:20,RT  the fear of being wrong If everyone says the same thing cant be held accountable,0,24,1185820,Money23Green
730911378597273600,2016-05-13 00:03:46,Ive paves my way Im not worried about me Im worried about the guys after me,148,23,1185820,Money23Green
730909627685031936,2016-05-12 23:56:49,Lol I had a front row seat to that one RT  lol my dawg,287,34,1185820,Money23Green
730909338533928960,2016-05-12 23:55:40,Like an Isaiah Thomas or Jae crowder or myself Does going outside outside the box make them lose credibility Or can they just not see it,649,156,1185820,Money23Green
730908977039433728,2016-05-12 23:54:14,Why dont these top writersanalysts like not talk about a guy like Kay Felder Is that too far outside the box,610,275,1185820,Money23Green
730892114876227584,2016-05-12 22:47:14,Sizzle RT  Before curry who was last warrior have 40 plus off the bench,491,107,1185820,Money23Green
730887496117026817,2016-05-12 22:28:52,Did Malik Newmann hire an agent,345,184,1185820,Money23Green
730875617026015232,2016-05-12 21:41:40,I was talking about the guys I played against Mad respect for them But you the keyboard warrior are the scum of the earth,748,214,1185820,Money23Green
730874817964957697,2016-05-12 21:38:30,RT  At 44 Kay Felder 58 has unofficially tied the 2nd best max vertical in NBACombine history,0,2079,1185820,Money23Green
730874021240135680,2016-05-12 21:35:20,️️️,57,4,1185820,Money23Green
730871097600544768,2016-05-12 21:23:43,Kay with the 44 inch max vert Hahahaha eat K,894,324,1185820,Money23Green
730868535442825216,2016-05-12 21:13:32,because respect is earned its never just been given,158,38,1185820,Money23Green
985685522864467968,2018-04-16 01:05:16,Congratulations to the 7 Houston Ballers that were selected for the JBA League today Houstonballers jbaleague…,545,115,307933,Lavarbigballer
985363412715581441,2018-04-15 03:45:19,Shoutout to all 300 young men that showed up in Dallas for the JBA League tryouts Congratulations to the 7 Dallas…,1228,295,307933,Lavarbigballer
984611066419150848,2018-04-13 01:55:46,JBA League is hosting tryouts this weekend Saturday in Dallas Cedar Valley College Sunday in Houston the Zon…,1231,334,307933,Lavarbigballer
983407519799230464,2018-04-09 18:13:18,Shoutout to Jordan Crawford for supporting and wearing the ZO2 primes the other night whaturockinzo2s geturmerch…,1980,410,307933,Lavarbigballer
983150623641157633,2018-04-09 01:12:29,Congratulations to the 7 new JBA players selected to the Los Angeles Ballers Team Great day for these young men…,1448,285,307933,Lavarbigballer
982808007657443334,2018-04-08 02:31:03,First JBA League tryouts in Seattle Legendary,527,88,307933,Lavarbigballer
982805962552569858,2018-04-08 02:22:55,Congratulations to the 4 new players of the Seattle Ballers Team jbaseattle bringingprobasketballbacktoSeattle,1796,420,307933,Lavarbigballer
982805407528726529,2018-04-08 02:20:43,Irvine Momentous Sports Center here we come JBA League tryouts tomorrow from 10am5pm Sunday April 8th Only 8 pla…,606,94,307933,Lavarbigballer
982522696150822912,2018-04-07 07:37:19,SeattleBallers,1498,409,307933,Lavarbigballer
982513962611691520,2018-04-07 07:02:37,Big Baller has just landed in Seattle Anyone who wants an opportunity of a lifetime to play in the JBA League com…,3104,707,307933,Lavarbigballer
980480518276792321,2018-04-01 16:22:26,BBB London Clash Game is tomorrow A lucky viewer and a friend will be flown to Los Angles for a Laker Game and hav…,455,65,307933,Lavarbigballer
980182394870251520,2018-03-31 20:37:48,Calling out Seattle and surrounding cities The JBA will be in Seattle on April 7th searching for the Best Ballers…,1431,407,307933,Lavarbigballer
978685238091030528,2018-03-27 17:28:38,BBB will have an Exclusive Pop Up Shop inside the Arena during the BBB London Clash Game Stay tuned for where to…,498,91,307933,Lavarbigballer
978681562181988352,2018-03-27 17:14:02,RT  1 Week To Go London Clash at the 🦁 v NOT TO BE MISSED ha…,0,38,307933,Lavarbigballer
978472217943003141,2018-03-27 03:22:10,JBA site is back up Register online for tryouts Nationally ranked players may not be eligible due to the ongoing…,2956,692,307933,Lavarbigballer
978385554000683008,2018-03-26 21:37:48,Due to the high traffic the JBA league site is currently down Please be patient and thanks for your support,3042,408,307933,Lavarbigballer
978365507731533824,2018-03-26 20:18:08,JBA League tryouts start in April Go to for further details and register for tryouts Plea…,1923,1064,307933,Lavarbigballer
978364405648801792,2018-03-26 20:13:46,RT  BREAKING LaVar Ball’s JBA league announces that Earl Watson Ed O’Bannon amp Lonzo Ball will make up player selection commit…,0,2718,307933,Lavarbigballer
974691866439372800,2018-03-16 17:00:24,BBB will have an Exclusive Pop Up Shop inside the Arena during the BBB London Clash Game Stay tuned for where to…,359,43,307933,Lavarbigballer
972234384492314624,2018-03-09 22:15:15,Big Baller pure natural mineral water is heading to a store near you key2life Imported BigBallerBusiness,5725,1880,307933,Lavarbigballer
968335584350605314,2018-02-27 04:02:48,BBB exclusive Vytautas Team jerseys and platinum joggers available soon Nauris and Normunds Macius representing wi…,1845,386,307933,Lavarbigballer
964952515388190720,2018-02-17 19:59:42,,3860,569,307933,Lavarbigballer
963437079777562627,2018-02-13 15:37:54,Big Baller Brand Pop up shop in London wehere,527,72,307933,Lavarbigballer
963436939503271937,2018-02-13 15:37:20,BBBLondon Pop up shop Wednesday the 14th Presented By Store I5 Percy St London W1T 1DS from 26 pm WeHere 🅱️…,1690,298,307933,Lavarbigballer
962063638503743489,2018-02-09 20:40:20,RT  Big Baller Water coming soon Imported from Europe,0,3870,307933,Lavarbigballer
962056967844806658,2018-02-09 20:13:49,🅱️🅱️🅱️,5770,1977,307933,Lavarbigballer
961802333431644160,2018-02-09 03:22:00,RT  Watch this hilarious interview with me amp It’s comedy at its best people,0,1026,307933,Lavarbigballer
961788446871379968,2018-02-09 02:26:49,️,20250,6102,307933,Lavarbigballer
957383106322812928,2018-01-27 22:41:34,The 2nd drop of the long awaited zo2 collection is finally here The 2nd drop will be releasing today exclusively…,887,163,307933,Lavarbigballer
956750188894306305,2018-01-26 04:46:35,BuckDancingChuck OfficialBBBDonkey,2000,590,307933,Lavarbigballer
955925381550292992,2018-01-23 22:09:05,RT  Undefeated NEVA LOST,0,8590,307933,Lavarbigballer
955872060579852288,2018-01-23 18:37:13,CoachLavar,26889,6994,307933,Lavarbigballer
949321662561845248,2018-01-05 16:48:16,🅱️🅱️🅱️ Worldwide,8302,1420,307933,Lavarbigballer
946473468513607680,2017-12-28 20:10:34,Gelo Emojis Just in time for the New Year BBBEmojis,968,172,307933,Lavarbigballer
943730770325245953,2017-12-21 06:32:03,Launching Junior Basketball Association sponsored by BBB,13929,5932,307933,Lavarbigballer
943563485891452929,2017-12-20 19:27:20,RT  BREAKING LaVar Ball Launches League That Will Pay Top HS Prospects Up to 10K Per Month amp Serve As An Alternative to Colle…,0,6518,307933,Lavarbigballer
942207038767038464,2017-12-17 01:37:18,Zo2 collection First Drop Available Now Go to and click on the Zo2 collection tab to check…,1085,233,307933,Lavarbigballer
941068700634955776,2017-12-13 22:13:57,AINT NO PLAN B,20960,8277,307933,Lavarbigballer
940349298134282240,2017-12-11 22:35:18,Happy Birthday to my wife Tina,19591,3115,307933,Lavarbigballer
940068957003833348,2017-12-11 04:01:19,BBB thanks NYPD for keeping everybody safe at our Pop Up Shop today New Yorks Finest,2881,296,307933,Lavarbigballer
939620581690966026,2017-12-09 22:19:38,Pop up Shop tomorrow Sneaker Pawn on 14th St in Manhattan from 1pm6pm Sunday Dec 10th Sneaker Pawn 26W 14…,2981,650,307933,Lavarbigballer
938892276863877121,2017-12-07 22:05:37,thetrumpdunk stayinyolane,132007,66211,307933,Lavarbigballer
934275351504490496,2017-11-25 04:19:36,ZO2s shipped out today and ready to take flight,5551,1589,307933,Lavarbigballer
933783042509889536,2017-11-23 19:43:20,From my fam to yours Happy Thanksgiving 🦃,3342,674,307933,Lavarbigballer
930100037706588162,2017-11-13 15:48:24,111417 🇭🇰,1780,242,307933,Lavarbigballer
929966908937445376,2017-11-13 06:59:23,Come out and meet myself amp Melo at Area 0264 in Tsim Sha Tsui on Tuesday Nov 14th from 6pm9pm We are giving away…,1584,255,307933,Lavarbigballer
929024931081228288,2017-11-10 16:36:18,Much love to our Shanghai China Family WZK Sneaker Shop BBB Shanghai,1613,184,307933,Lavarbigballer
928433172295049217,2017-11-09 01:24:52,Much respect to WZK in Shanghai for hosting our Big Baller Brand pop up shop in China,6928,1206,307933,Lavarbigballer
926858651767148544,2017-11-04 17:08:17,See yall soon bigballerbrand,1937,266,307933,Lavarbigballer
925447961487667200,2017-10-31 19:42:42,Be a Big Baller and Download the BBBEmojis,739,156,307933,Lavarbigballer
924346573043073024,2017-10-28 18:46:11,GETOFF,1526,297,307933,Lavarbigballer
920402475311435776,2017-10-17 21:33:45,STAY IN YO LANE with BBBEmojis Out NOW in the App Store,2107,786,307933,Lavarbigballer
920338114199019520,2017-10-17 17:18:00,NewProfilePic,6924,1067,307933,Lavarbigballer
916080306716762113,2017-10-05 23:18:59,Old school baby  triplebs builtforthis tbt,4163,1048,307933,Lavarbigballer
914166826656862208,2017-09-30 16:35:30,Draft your lineup now Only 3 but free for first time depositors min 5 Sign up here,1566,373,307933,Lavarbigballer
911668368813338625,2017-09-23 19:07:31,3 Fantasy Football contest tomorrow 1st place wins a pair of the new ZO2s Sign up amp Draft your team here …,1537,273,307933,Lavarbigballer
911302637240193024,2017-09-22 18:54:14,ZO2s  Top Prize in my DraftKings league FREE with first deposit min 5 Only 650 spots open Details here …,1401,284,307933,Lavarbigballer
911001949809418240,2017-09-21 22:59:25,Getting ready for training camp Working out in the OG ZO2 SHOTIME builtforthis,3003,873,307933,Lavarbigballer
907039145561751553,2017-09-11 00:32:38,RT  Lavar is live right now in this link,0,130,307933,Lavarbigballer
906993756603215872,2017-09-10 21:32:17,Ill be on Facebook Live tonight at 5pm PT to do a QampA with yall Link to the live is on my personal page below …,995,215,307933,Lavarbigballer
906630339509940224,2017-09-09 21:28:11,Giving away free ZO2s For more info visit this link,1174,257,307933,Lavarbigballer
905947800289943553,2017-09-08 00:16:01,RT  Releasing my first single tomorrow Melo Ball 1 feat prod by EBE Download it and tell me what yall think ht…,0,4252,307933,Lavarbigballer
903317389223149568,2017-08-31 18:03:43,Go to and buy a piece of history bigballerbrand,2696,1103,307933,Lavarbigballer
903064456648835072,2017-08-31 01:18:39,RT  The Ball familys reality show drops tomorrow Watch the trailer,0,481,307933,Lavarbigballer
903064424826548224,2017-08-31 01:18:31,RT  BallInTheFamily Make sure to Follow to see new episodes First one airs tomorrow Spread the word …,0,2901,307933,Lavarbigballer
903064370476752896,2017-08-31 01:18:18,RT  Trailer amp Footage From LaVar Balls New Reality Show BallInTheFamily Show Premieres Tomorrow On Facebook VIDEOS https…,0,188,307933,Lavarbigballer
902931949727080448,2017-08-30 16:32:07,RT  Introducing our new show BallInTheFamily  You can watch it on this link 1st e…,0,2530,307933,Lavarbigballer
896113949933948929,2017-08-11 20:59:49,Challenge accepted  see you Sunday at the staples center bigballerbrand,6893,3032,307933,Lavarbigballer
886658653410828288,2017-07-16 18:47:50,RT  Lonzo Ball elains why hes been rocking Hardens and Kobes ️,0,133,307933,Lavarbigballer
886636673311752192,2017-07-16 17:20:30,RT  If the price is right LaVar Ball said big shoe brands could potentially sign Lonzo Ball,0,563,307933,Lavarbigballer
886636647051218945,2017-07-16 17:20:24,RT  That boy could play barefoot and do the same thing—LaVar Ball says Lonzo can use any shoe he wants,0,1061,307933,Lavarbigballer
886636616726396928,2017-07-16 17:20:16,RT  Whose shoes are next for Lonzo Ball,0,198,307933,Lavarbigballer
886636579225083904,2017-07-16 17:20:08,RT  You have the freedom to do whatever you want Im showcasing that 🅱️🅱️🅱️,0,2401,307933,Lavarbigballer
886636545318371328,2017-07-16 17:19:59,RT  Do what has never been done before    ,0,1608,307933,Lavarbigballer
886636431669514240,2017-07-16 17:19:32,RT  If BBB succeeds more and more top prospects could follow their lead ⬇️,0,265,307933,Lavarbigballer
886636399763402752,2017-07-16 17:19:25,RT  I saw the Lonzo Ball effect at Chino Hills and UCLA Now its happening Lakers summer ball Unselfish passes by everyone,0,273,307933,Lavarbigballer
886636356511846400,2017-07-16 17:19:14,RT  And with no fines or contract deductions So to having freedom to wear what you want,0,890,307933,Lavarbigballer
886636148835074048,2017-07-16 17:18:25,RT  Poetry in motion 36 points 11 assists 8 rebounds amp 5 steals for  through the lens of our slomo PhantomCam NBASummer…,0,1223,307933,Lavarbigballer
886635818995011584,2017-07-16 17:17:06,RT  LaVar Ball responds to Joel Embiids fine from the NBA When you working for somebody shut your mouth,0,3997,307933,Lavarbigballer
886635689952985088,2017-07-16 17:16:36,RT  COMING UP will join amp in 15 minutes Dont miss a second,0,42,307933,Lavarbigballer
882360336111644672,2017-07-04 22:07:52,RT  The triple blues Check out the entire Independence Day collection 🇺🇸 CLICK THE LINK http…,0,1955,307933,Lavarbigballer
882360290012049408,2017-07-04 22:07:41,RT  The triple reds Check out the entire Independence collection 🇺🇸 CLICK THE LINK,0,3519,307933,Lavarbigballer
879445407679397892,2017-06-26 21:04:59,I like what youre doing with and…,824,427,307933,Lavarbigballer
879444749089886208,2017-06-26 21:02:22,RT   lavarball Lets Talk BRANDS SHALL We TitusBrand TitusWorldWide Raw,0,1469,307933,Lavarbigballer
875791304982016000,2017-06-16 19:04:53,RT  Happy Fathers Day  approved,0,2826,307933,Lavarbigballer
875084490984402944,2017-06-14 20:16:15,,3550,1481,307933,Lavarbigballer
874461618075090945,2017-06-13 03:01:11,RT  Tonight on Kimmel  LaVar amp Lonzo Ball  and the return of Plizzanet…,0,76,307933,Lavarbigballer
874453563199574016,2017-06-13 02:29:10,,1935,516,307933,Lavarbigballer
874453455930142724,2017-06-13 02:28:45,RT  Young basketball phenom Lonzo Ball amp his dad LaVar TONIGHT BigBallerBrand,0,251,307933,Lavarbigballer
874430869418631168,2017-06-13 00:59:00,RT  Backstage at Kimmel with LaVar amp Lonzo Ball BigBallerBrand,0,193,307933,Lavarbigballer
873745223234408449,2017-06-11 03:34:29,RT  In case you forgot 92 ,0,2203,307933,Lavarbigballer
873745116594229250,2017-06-11 03:34:03,RT  The Rematch Compton Magic vs Big Ballers at the Here to Create Jamboree by Adidas on Wednesday June 14th at Orange L…,0,80,307933,Lavarbigballer
871522228097007616,2017-06-05 00:21:05,RT  Independence,0,656,307933,Lavarbigballer
869949017190301696,2017-05-31 16:09:43,RT  Lonzo Ball is eected to have a workout with the Lakers as well as meet with coaches and front office personnel https…,0,795,307933,Lavarbigballer
869656093764583426,2017-05-30 20:45:44,,5424,2560,307933,Lavarbigballer
867565562771066880,2017-05-25 02:18:43,RT  STAY IN YO LANE Womens Edition  ,0,2112,307933,Lavarbigballer
867551357498146816,2017-05-25 01:22:16,RT  STAY IN YO LANE  ,0,2321,307933,Lavarbigballer
867550629484404736,2017-05-25 01:19:23,STAY IN YO LANE Go to to purchase,5546,3502,307933,Lavarbigballer
866026390730137600,2017-05-20 20:22:36,RT  Built For This,0,1162,307933,Lavarbigballer
866026344454406144,2017-05-20 20:22:25,RT  Creative Control is Priceless    ,0,547,307933,Lavarbigballer
864877659339112449,2017-05-17 16:17:57,RT  I hope the Celtics dont take Lonzo Markelle Fultz is the perfect pick for them Hes the best player Take him — …,0,1779,307933,Lavarbigballer
864877568033345538,2017-05-17 16:17:35,RT  If Lonzo goes to the Lakers theyre going to the playoffs —,0,2622,307933,Lavarbigballer
864320609324376064,2017-05-16 03:24:26,RT  I do all my playing on the court My dad can say whatever he wants off of it ,0,1003,307933,Lavarbigballer
864168751415009280,2017-05-15 17:21:00,RT  Lonzo does his playing on the court LaVar does his talking off it Together they grace the cover of ESPN the Magazine https…,0,541,307933,Lavarbigballer
861754800664305664,2017-05-09 01:28:49,RT  Lonzo Ball is worth the price of admission,0,280,307933,Lavarbigballer
861720067993608192,2017-05-08 23:10:48,RT  BEST SEGMENT OF THE DAY elains why the new ZO2s are so symbolic that they need a 495 price tag https…,0,760,307933,Lavarbigballer
861702294479396865,2017-05-08 22:00:11,RT  Were not competing with Nike and Adidas and Under Armour were above them — on Lonzos new 495 shoe…,0,369,307933,Lavarbigballer
861642295577157635,2017-05-08 18:01:46,RT  Hes the new breed You aint seen nothing like him yet— on Lonzos NBA comparison,0,495,307933,Lavarbigballer
861636452177727488,2017-05-08 17:38:33,RT  LaVar Ball  joins on right now Stream it here https…,0,38,307933,Lavarbigballer
861617786258210816,2017-05-08 16:24:22,RT  Check out with on FB Live now,0,31,307933,Lavarbigballer
861613030202724352,2017-05-08 16:05:29,RT  Look what Lonzo did for UCLA He sold that place out and it hasnt been sold out in 10 years —,0,874,307933,Lavarbigballer
861610449225134081,2017-05-08 15:55:13,RT  Join Skip and LaVar Ball after the show for a oneonone conversation about Lonzos draft status Big Baller Brands new sh…,0,54,307933,Lavarbigballer
861609042283601920,2017-05-08 15:49:38,RT  Lonzos shoe is symbolic… Hes the first one ever to come in here without even playing a game and have his own brand — …,0,446,307933,Lavarbigballer
860278921396314112,2017-05-04 23:44:12,Big Ballers loose If you cant afford the ZO2S youre NOT a BIG BALLER,28650,23582,307933,Lavarbigballer
860220632897736705,2017-05-04 19:52:35,RT  Preorder Zos new collection at 🤘,0,271,307933,Lavarbigballer
860220615256453120,2017-05-04 19:52:31,RT  amp Lastly The ZO2 Slide,0,1508,307933,Lavarbigballer
860220595346186240,2017-05-04 19:52:26,RT  Independence is Beautiful We are proud to present the ZO2 Wet    Signed By Lonzo  LED Box Included,0,2989,307933,Lavarbigballer
860220583648215040,2017-05-04 19:52:23,RT  EXCLUSIVE Lonzo Ball’s signature sneaker has arrived Independently made by Big Baller Brand Meet the ZO2,0,12180,307933,Lavarbigballer
